pump_id,temperature_c,psi,flow_rate_lpm,load_pct,vibration_hz,phase
PMP-02,75.81,152,301.71,65.84,29.24,NOMINAL
PMP-02,75.67,152,303.78,66.28,28.99,NOMINAL
PMP-02,75.71,151.02,301.68,67.0,28.47,NOMINAL
PMP-02,75.58,150.83,301.39,66.47,28.36,NOMINAL
PMP-02,75.5,151.8,302.22,67.0,29.09,NOMINAL
PMP-02,75.25,152,301.99,67.68,28.68,NOMINAL
PMP-02,74.86,150.66,300.27,67.79,28.03,NOMINAL
PMP-02,74.5,152,302.33,67.11,28.42,NOMINAL
PMP-02,74.77,151.29,301.62,66.79,28.9,NOMINAL
PMP-02,75.05,152,303.57,66.57,28.68,NOMINAL
PMP-02,75.39,151.61,304.34,66.62,28.55,NOMINAL
PMP-02,75.11,151.75,305.74,67.18,28.06,NOMINAL
PMP-02,75.1,150.86,304.4,67.96,27.66,NOMINAL
PMP-02,75.59,150.81,302.16,68.72,28.4,NOMINAL
PMP-02,75.97,149.71,301.09,68.84,27.78,NOMINAL
PMP-02,76.56,150.47,303.49,68.47,28.17,NOMINAL
PMP-02,76.4,151.71,304.49,68.04,28.74,NOMINAL
PMP-02,75.85,151.0,306.61,68.73,29.22,NOMINAL
PMP-02,75.56,150.99,307.47,67.85,29.27,NOMINAL
PMP-02,75.75,151.55,309.45,67.21,29.56,NOMINAL
PMP-02,75.36,152,308.79,68.01,29.29,NOMINAL
PMP-02,75.75,151.98,308.32,67.86,29.6,NOMINAL
PMP-02,76.09,150.88,306.65,68.54,29.1,NOMINAL
PMP-02,75.66,151.62,306.09,68.76,28.54,NOMINAL
PMP-02,75.81,151.52,307.24,69.74,28.73,NOMINAL
PMP-02,75.25,151.21,308.98,70.65,28.42,NOMINAL
PMP-02,74.88,152,309.72,69.75,28.79,NOMINAL
PMP-02,74.64,151.04,308.11,69.03,28.4,NOMINAL
PMP-02,74.08,152,306.11,68.81,28.54,NOMINAL
PMP-02,73.76,152,305.22,69.58,28.61,NOMINAL
PMP-02,74.27,151.38,303.72,70.32,29.01,NOMINAL
PMP-02,74.15,151.22,304.42,71.12,29.26,NOMINAL
PMP-02,73.93,151.13,305.93,72,28.57,NOMINAL
PMP-02,74.36,149.76,308.02,72,27.95,NOMINAL
PMP-02,74.84,149.81,306.75,72,28.38,NOMINAL
PMP-02,74.94,149.1,305.89,71.6,28.34,NOMINAL
PMP-02,74.36,149.64,306.22,71.59,28.23,NOMINAL
PMP-02,74.91,150.25,308.24,70.87,28.79,NOMINAL
PMP-02,74.32,149.23,308.23,70.38,28.41,NOMINAL
PMP-02,73.85,149.52,307.87,69.4,28.52,NOMINAL
PMP-02,74.36,149.62,308.15,69.39,27.87,NOMINAL
PMP-02,73.96,150.01,307.93,68.81,28.14,NOMINAL
PMP-02,73.58,150.61,308.44,69.53,28.57,NOMINAL
PMP-02,73.08,149.86,306.89,68.98,27.94,NOMINAL
PMP-02,72.83,150.72,305.35,69.88,28.5,NOMINAL
PMP-02,72.26,149.37,303.98,69.12,27.83,NOMINAL
PMP-02,72.04,149.72,305.59,69.63,28.23,NOMINAL
PMP-02,72.5,149.9,305.01,68.91,28.3,NOMINAL
PMP-02,72.06,150.89,304.4,69.23,28.54,NOMINAL
PMP-02,72.41,151.78,306.69,69.22,28.67,NOMINAL
PMP-02,72.94,152,304.8,68.9,29.33,NOMINAL
PMP-02,72.68,151.67,306.14,69.4,29.46,NOMINAL
PMP-02,72.92,150.55,304.39,69.67,29.71,NOMINAL
PMP-02,72.53,151.95,306.72,70.66,29.35,NOMINAL
PMP-02,72.67,151.13,307.26,70.52,29.97,NOMINAL
PMP-02,72.45,151.22,306.7,70.44,29.78,NOMINAL
PMP-02,71.96,152,307.58,70.73,29.58,NOMINAL
PMP-02,71.38,151.96,307.56,70.68,29.15,NOMINAL
PMP-02,71.93,152,309.2,71.16,28.77,NOMINAL
PMP-02,71.54,152,307.04,70.77,29.19,NOMINAL
PMP-02,71.3,152,306.77,70.95,29.18,NOMINAL
PMP-02,71,152,308.41,70.17,29.5,NOMINAL
PMP-02,71,151.83,309.58,69.26,29.38,NOMINAL
PMP-02,71,152,310.61,69.08,29.41,NOMINAL
PMP-02,71,151.17,310.03,68.99,29.21,NOMINAL
PMP-02,71.37,151.07,307.53,68.92,29.45,NOMINAL
PMP-02,71.35,151.2,308.23,69.47,29.61,NOMINAL
PMP-02,71.88,152,306.16,69.0,29.2,NOMINAL
PMP-02,71.93,152,306.65,69.74,29.2,NOMINAL
PMP-02,72.52,152,304.79,70.3,29.67,NOMINAL
PMP-02,73.04,152,303.05,70.07,29.48,NOMINAL
PMP-02,73.37,151.64,302.32,70.78,30.05,NOMINAL
PMP-02,73.6,151.64,301.84,71.71,29.49,NOMINAL
PMP-02,73.87,150.18,301.65,72,29.32,NOMINAL
PMP-02,74.0,149.76,301.16,71.59,28.58,NOMINAL
PMP-02,73.96,150.45,302.89,72,28.99,NOMINAL
PMP-02,73.38,150.04,300.76,71.97,29.68,NOMINAL
PMP-02,73.54,150.23,298.58,72,29.37,NOMINAL
PMP-02,73.36,148.8,298.73,71.51,29.24,NOMINAL
PMP-02,73.35,147.43,300.02,72,29.91,NOMINAL
PMP-02,72.88,147.0,301.92,71.22,30.67,NOMINAL
PMP-02,72.48,146.39,301.62,71.82,30.81,NOMINAL
PMP-02,72.69,146.67,299.4,71.66,30.14,NOMINAL
PMP-02,73.11,147.16,297.4,71.54,29.65,NOMINAL
PMP-02,72.81,147.67,296.15,71.58,30.26,NOMINAL
PMP-02,73.07,147.54,296.52,70.77,30.13,NOMINAL
PMP-02,73.59,147.58,298.67,70.89,29.66,NOMINAL
PMP-02,73.98,148.22,298.9,70.72,29.01,NOMINAL
PMP-02,74.17,147.24,297.89,71.05,28.88,NOMINAL
PMP-02,73.62,148.56,296.99,70.9,28.65,NOMINAL
PMP-02,73.51,147.71,295.32,70.53,28.19,NOMINAL
PMP-02,73.1,148.75,295.41,70.03,28.37,NOMINAL
PMP-02,73.57,147.98,294.53,69.78,28.86,NOMINAL
PMP-02,73.1,148.22,293.49,69.71,29.42,NOMINAL
PMP-02,73.47,146.77,292.06,70.57,29.57,NOMINAL
PMP-02,73.1,145.58,292.81,70.93,30.34,NOMINAL
PMP-02,73.29,145.4,292.57,70.99,30.68,NOMINAL
PMP-02,72.73,145.81,290.3,70.32,31.37,NOMINAL
PMP-02,72.47,146.97,290,71.13,31.68,NOMINAL
PMP-02,73.03,145.73,290,72,30.9,NOMINAL
PMP-02,73.32,144.63,290,71.24,31.29,NOMINAL
PMP-02,73.5,145.12,290,72,30.66,NOMINAL
PMP-02,73.64,145.65,291.41,72,29.9,NOMINAL
PMP-02,73.44,145.2,290.66,72,29.13,NOMINAL
PMP-02,73.22,145.75,292.44,72,29.21,NOMINAL
PMP-02,73.31,145.31,291.43,72,29.55,NOMINAL
PMP-02,72.97,145.18,293.56,71.35,28.97,NOMINAL
PMP-02,73.09,145.48,295.53,70.59,28.33,NOMINAL
PMP-02,73.58,146.84,293.83,69.9,28.53,NOMINAL
PMP-02,74.0,147.96,293.18,69.35,28.45,NOMINAL
PMP-02,74.25,148.44,292.05,69.84,27.92,NOMINAL
PMP-02,74.4,149.83,291.18,69.99,28.54,NOMINAL
PMP-02,74.4,149.9,291.53,70.95,29.33,NOMINAL
PMP-02,73.83,149.19,291.87,71.32,29.09,NOMINAL
PMP-02,74.43,147.96,291.63,71.53,28.93,NOMINAL
PMP-02,74.53,149.42,290.08,71.0,29.69,NOMINAL
PMP-02,74.13,150.35,291.61,70.28,29.9,NOMINAL
PMP-02,73.9,151.48,290.73,69.88,29.56,NOMINAL
PMP-02,74.07,152,293.15,69.91,28.87,NOMINAL
PMP-02,74.56,152,295.02,69.0,28.33,NOMINAL
PMP-02,75.01,152,295.16,68.02,28.53,NOMINAL
PMP-02,75.43,151.16,296.19,68.08,28.19,NOMINAL
PMP-02,75.22,150.28,296.79,67.32,27.96,NOMINAL
PMP-02,75.61,151.6,296.28,66.47,28.36,NOMINAL
PMP-02,75.35,151.05,296.02,66.27,27.57,NOMINAL
PMP-02,75.5,149.7,294.15,66.42,27.99,NOMINAL
PMP-02,75.69,150.31,291.67,66.75,28.26,NOMINAL
PMP-02,76.22,151.03,290.45,65.97,29.04,NOMINAL
PMP-02,76.27,150.11,290,66.31,28.58,NOMINAL
PMP-02,76.86,148.68,290.94,67.04,28.24,NOMINAL
PMP-02,77,148.6,290,67.04,28.22,NOMINAL
PMP-02,76.89,148.08,291.69,67.73,28.13,NOMINAL
PMP-02,77,149.39,290.97,67.86,27.64,NOMINAL
PMP-02,77,149.94,291.68,68.73,27.15,NOMINAL
PMP-02,76.62,150.42,291.69,68.37,27.75,NOMINAL
PMP-02,77,149.77,293.1,67.84,27.18,NOMINAL
PMP-02,76.53,149.84,292.55,67.86,26.6,NOMINAL
PMP-02,77,150.33,293.05,67.62,26.03,NOMINAL
PMP-02,77,150.51,293.96,66.81,26.41,NOMINAL
PMP-02,76.63,149.48,292.51,67.03,26.46,NOMINAL
PMP-02,76.09,149.38,292.43,67.05,26.72,NOMINAL
PMP-02,76.67,150.22,292.41,67.85,26.91,NOMINAL
PMP-02,77,149.82,291.39,68.1,26.75,NOMINAL
PMP-02,77,148.94,292.92,67.69,26.09,NOMINAL
PMP-02,76.88,150.25,293.53,68.3,26.72,NOMINAL
PMP-02,76.91,149.95,292.29,68.54,26.33,NOMINAL
PMP-02,76.45,150.76,293.65,69.24,27.11,NOMINAL
PMP-02,76.75,151.29,291.45,69.05,27.81,NOMINAL
PMP-02,76.76,150.67,293.67,69.88,27.06,NOMINAL
PMP-02,76.35,151.86,295.52,70.82,26.65,NOMINAL
PMP-02,76.38,151.17,297.6,70.46,26.32,NOMINAL
PMP-02,76.09,151.83,295.41,70.68,26.79,NOMINAL
PMP-02,76.66,152,296.12,69.7,26.17,NOMINAL
PMP-02,77,152,296.36,70.08,26.24,NOMINAL
PMP-02,76.82,152,294.74,70.55,26.32,NOMINAL
PMP-02,76.87,151.77,296.68,70.18,26,NOMINAL
PMP-02,76.38,151.67,295.13,70.4,26,NOMINAL
PMP-02,76.91,151.72,296.24,70.92,26.21,NOMINAL
PMP-02,76.9,151.27,294.02,70.6,26.39,NOMINAL
PMP-02,76.35,151.83,296.26,70.8,26,NOMINAL
PMP-02,76.63,152,298.55,70.54,26.09,NOMINAL
PMP-02,76.68,152,297.25,70.79,26.38,NOMINAL
PMP-02,77,152,296.77,71.72,26.83,NOMINAL
PMP-02,77,152,294.62,72,26.84,NOMINAL
PMP-02,76.81,151.45,296.61,72,27.21,NOMINAL
PMP-02,76.53,151.6,298.41,72,26.97,NOMINAL
PMP-02,77,150.11,298.99,72,27.19,NOMINAL
PMP-02,76.58,148.99,296.97,72,26.41,NOMINAL
PMP-02,76.28,148.68,297.43,72,26.1,NOMINAL
PMP-02,76.33,149.21,295.54,72,26.86,NOMINAL
PMP-02,76.76,148.24,293.44,72,26.93,NOMINAL
PMP-02,76.4,146.78,291.13,72,26.81,NOMINAL
PMP-02,75.9,147.31,292.07,71.57,26.96,NOMINAL
PMP-02,76.06,147.0,293.82,71.33,27.48,NOMINAL
PMP-02,76.32,146.01,291.93,72,28.19,NOMINAL
PMP-02,75.81,145.47,292.78,71.48,28.2,NOMINAL
PMP-02,76.18,145.11,292.42,71.16,27.4,NOMINAL
PMP-02,76.74,144.12,291.83,71.13,27.92,NOMINAL
PMP-02,76.56,143.61,294.03,71.26,28.39,NOMINAL
PMP-02,76.59,143.66,294.87,71.32,27.91,NOMINAL
PMP-02,76.48,144.73,296.78,70.84,27.57,NOMINAL
PMP-02,76.4,145.99,295.21,70.35,27.52,NOMINAL
PMP-02,76.84,146.24,295.41,69.59,27.5,NOMINAL
PMP-02,77,146.69,297.61,68.96,28.26,NOMINAL
PMP-02,77,145.43,295.77,68.0,28.11,NOMINAL
PMP-02,77,145.07,297.77,67.62,27.81,NOMINAL
PMP-02,77,144.91,298.1,67.97,28.6,NOMINAL
PMP-02,77,146.16,299.56,67.93,29.05,NOMINAL
PMP-02,77,146.45,301.77,67.64,29.82,NOMINAL
PMP-02,76.64,145.44,299.39,67.65,30.58,NOMINAL
PMP-02,76.42,144.19,297.7,67.99,29.93,NOMINAL
PMP-02,76.29,143.94,299.95,68.76,29.44,NOMINAL
PMP-02,76.83,145.44,301.39,68.33,29.1,NOMINAL
PMP-02,76.36,146.27,299.19,67.74,29.59,NOMINAL
PMP-02,76.06,146.35,299.18,68.21,30.39,NOMINAL
PMP-02,76.04,145.56,301.13,68.9,30.08,NOMINAL
PMP-02,75.84,145.4,299.13,68.73,30.5,NOMINAL
PMP-02,76.26,144.37,298.15,68.11,29.83,NOMINAL
PMP-02,76.65,143.48,295.97,67.82,29.17,NOMINAL
PMP-02,76.35,142.68,295.28,66.86,29.4,NOMINAL
PMP-02,76.72,142.43,295.93,66.73,29.31,NOMINAL
PMP-02,76.73,142.96,295.82,67.47,29.33,NOMINAL
PMP-02,76.76,141.89,296.39,66.49,28.71,NOMINAL
PMP-02,76.56,141.88,296.45,67.23,28.97,NOMINAL
PMP-02,76.23,142.99,295.95,66.56,28.53,NOMINAL
PMP-02,76.31,144.38,297.37,66.13,27.95,NOMINAL
PMP-02,76.67,143.93,295.76,66.69,28.22,NOMINAL
PMP-02,76.3,145.43,296.51,66.58,28.74,NOMINAL
PMP-02,75.99,144.28,295.89,65.69,29.21,NOMINAL
PMP-02,75.7,142.89,297.11,66.62,29.75,NOMINAL
PMP-02,75.91,141.64,296.07,66.96,30.48,NOMINAL
PMP-02,76.01,143.03,295.88,66.47,31.13,NOMINAL
PMP-02,75.78,142.2,294.49,65.51,30.7,NOMINAL
PMP-02,75.6,142.56,296.37,65.03,30.65,NOMINAL
PMP-02,75.02,141.72,297.15,65.17,31.04,NOMINAL
PMP-02,75.46,140.91,296.34,65.61,31.57,NOMINAL
PMP-02,74.88,141.37,295.48,64.77,32,NOMINAL
PMP-02,75.42,142.59,294.83,64.29,32,NOMINAL
PMP-02,75.56,141.14,293.31,63.43,32,NOMINAL
PMP-02,75.36,139.75,293.97,62.64,32,NOMINAL
PMP-02,75.58,139.54,294.87,63.16,31.96,NOMINAL
PMP-02,75.93,139.66,296.78,63.58,32,NOMINAL
PMP-02,76.08,139.66,298.87,64.57,31.53,NOMINAL
PMP-02,75.96,138.73,299.37,64.22,31.5,NOMINAL
PMP-02,76.37,137.47,297.21,64.31,32,NOMINAL
PMP-02,76.24,138.44,296.18,64.44,31.41,NOMINAL
PMP-02,76.63,139.14,294.92,63.63,31.61,NOMINAL
PMP-02,77,138.78,294.29,62.79,31.93,NOMINAL
PMP-02,77,137.85,296.47,62,31.46,NOMINAL
PMP-02,76.96,138.45,294.77,62.95,31.35,NOMINAL
PMP-02,76.9,138.26,296.71,62.77,31.59,NOMINAL
PMP-02,77,139.56,297.5,63.7,31.58,NOMINAL
PMP-02,76.72,140.62,295.64,64.03,31.76,NOMINAL
PMP-02,77,141.61,297.61,63.19,32,NOMINAL
PMP-02,76.42,141.06,296.05,63.24,31.59,NOMINAL
PMP-02,75.93,140.98,294.74,63.96,30.83,NOMINAL
PMP-02,76.21,139.74,293.06,63.85,30.17,NOMINAL
PMP-02,76.68,140.29,290.91,64.24,30.52,NOMINAL
PMP-02,76.82,140.63,291.4,63.24,30.53,NOMINAL
PMP-02,76.61,141.08,291.92,63.54,30.55,NOMINAL
PMP-02,76.15,141.13,290.97,63.62,31.11,NOMINAL
PMP-02,76.44,141.99,293.22,62.8,31.26,NOMINAL
PMP-02,76.55,142.75,292.06,63.24,31.5,NOMINAL
PMP-02,76.66,142.31,290.64,63.0,31.38,NOMINAL
PMP-02,76.96,140.83,291.87,63.25,31.41,NOMINAL
PMP-02,77,141.56,290.62,62.5,31.85,NOMINAL
PMP-02,76.45,142.08,290.07,62.17,32,NOMINAL
PMP-02,76.32,143.57,291.11,62,32,NOMINAL
PMP-02,76.41,142.3,290,62,32,NOMINAL
PMP-02,76.59,142.32,290,62,31.82,NOMINAL
PMP-02,76.33,141.72,291.97,62,31.66,NOMINAL
PMP-02,76.88,141.27,293.86,62.78,32,NOMINAL
PMP-02,76.56,141.92,295.48,62,31.98,NOMINAL
PMP-02,76.56,141.87,297.67,62.92,32,NOMINAL
PMP-02,76.81,141.36,299.55,63.66,32,NOMINAL
PMP-02,76.64,141.37,297.62,63.64,31.58,NOMINAL
PMP-02,76.27,141.37,300.09,62.74,31.71,NOMINAL
PMP-02,76.82,141.65,301.75,62.02,32,NOMINAL
PMP-02,77,143.14,303.11,62.92,31.54,NOMINAL
PMP-02,76.65,143.65,300.72,63.23,31.68,NOMINAL
PMP-02,76.5,143.59,299.42,63.15,30.99,NOMINAL
PMP-02,76.47,142.52,299.92,63.31,30.36,NOMINAL
PMP-02,76.01,141.97,301.74,63.49,30.16,NOMINAL
PMP-02,75.82,142.39,303.36,64.12,30.69,NOMINAL
PMP-02,75.81,143.22,301.66,63.18,30.28,NOMINAL
PMP-02,75.78,143.34,302.69,62.63,30.98,NOMINAL
PMP-02,75.29,144.24,301.11,62.78,31.35,NOMINAL
PMP-02,75.03,144.32,302.62,63.15,31.92,NOMINAL
PMP-02,75.58,145.14,303.68,62.88,31.43,NOMINAL
PMP-02,75.52,145.83,302.33,62.44,31.16,NOMINAL
PMP-02,75.09,144.85,301.6,62.7,30.43,NOMINAL
PMP-02,74.62,145.18,303.48,62.04,29.9,NOMINAL
PMP-02,74.29,146.09,304.54,62.15,29.45,NOMINAL
PMP-02,74.31,147.27,303.73,62,29.27,NOMINAL
PMP-02,74.56,146.26,304.97,62,28.95,NOMINAL
PMP-02,74.3,147.15,306.92,62,29.75,NOMINAL
PMP-02,74.02,148.2,304.58,62.04,30.03,NOMINAL
PMP-02,73.57,146.98,304.9,62,29.5,NOMINAL
PMP-02,73.06,145.57,304.15,62.87,29.7,NOMINAL
PMP-02,72.58,146.94,305.61,62.55,29.75,NOMINAL
PMP-02,73.12,147.64,303.13,62,29.52,NOMINAL
PMP-02,73.23,146.53,302.77,62,29.93,NOMINAL
PMP-02,73.64,145.84,302.74,62,29.66,NOMINAL
PMP-02,74.0,145.55,304.26,62.79,28.97,NOMINAL
PMP-02,73.52,146.13,303.02,63.19,29.47,NOMINAL
PMP-02,73.14,146.38,302.87,62.57,29.85,NOMINAL
PMP-02,72.74,145.69,303.21,62,29.84,NOMINAL
PMP-02,72.39,146.03,305.12,62,29.33,NOMINAL
PMP-02,72.03,147.19,303.29,62.29,29.59,NOMINAL
PMP-02,72.31,147.97,305.72,62,29.09,NOMINAL
PMP-02,71.95,147.59,305.91,62.85,29.88,NOMINAL
PMP-02,72.05,146.97,304.48,62.37,30.34,NOMINAL
PMP-02,72.31,147.33,306.54,63.3,30.44,NOMINAL
PMP-02,72.57,146.13,308.23,63.54,30.2,NOMINAL
PMP-02,73.16,146.61,309.14,63.0,30.81,NOMINAL
PMP-02,73.66,146.84,306.78,63.42,30.2,NOMINAL
PMP-02,73.24,146.29,307.71,62.79,30.05,NOMINAL
PMP-02,73.47,147.6,305.61,63.14,30.45,NOMINAL
PMP-02,73.24,147.88,307.13,63.39,30.51,NOMINAL
PMP-02,73.37,148.74,305.53,62.62,29.98,NOMINAL
PMP-02,73.35,149.49,307.13,62.3,30.7,NOMINAL
PMP-02,73.83,148.58,305.23,62,30.08,NOMINAL
PMP-02,73.74,147.54,307.53,62,29.44,NOMINAL
PMP-02,73.6,146.82,307.44,62.76,30.08,NOMINAL
PMP-02,73.7,146.69,306.89,62.37,30.81,NOMINAL
PMP-02,73.28,147.16,308.85,62,30.18,NOMINAL
PMP-02,73.57,146.17,311.0,62.31,30.17,NOMINAL
PMP-02,73.08,144.89,311.99,62.09,29.38,NOMINAL
PMP-02,72.68,146.28,310.4,62,29.94,NOMINAL
PMP-02,72.41,145.58,311.88,62.26,29.2,NOMINAL
PMP-02,71.91,144.68,311.64,62.3,28.49,NOMINAL
PMP-02,72.38,145.98,311.29,62.46,28.14,NOMINAL
PMP-02,71.89,145.26,309.78,62.66,27.87,NOMINAL
PMP-02,72.39,146.55,310.34,62.25,28.65,NOMINAL
PMP-02,72.12,145.32,309.24,62.16,28.15,NOMINAL
PMP-02,72.55,146.76,308.16,62,28.33,NOMINAL
PMP-02,72.06,145.96,308.2,62.12,29.05,NOMINAL
PMP-02,71.92,146.03,309.9,62,28.69,NOMINAL
PMP-02,71.4,147.24,307.77,62.22,29.32,NOMINAL
PMP-02,71.67,146.32,306.26,63.19,29.74,NOMINAL
PMP-02,71.77,145.49,307.64,64.04,30.11,NOMINAL
PMP-02,71.27,145.97,306.33,63.37,29.77,NOMINAL
PMP-02,71.65,146.14,306.48,63.44,29.9,NOMINAL
PMP-02,71.05,146.68,307.06,64.18,29.34,NOMINAL
PMP-02,71,147.47,305.24,63.93,29.35,NOMINAL
PMP-02,71.12,146.14,305.88,64.79,29.82,NOMINAL
PMP-02,71,146.79,303.42,64.13,29.84,NOMINAL
PMP-02,71,146.14,304.85,63.29,30.24,NOMINAL
PMP-02,71.59,146.48,303.26,62.67,29.74,NOMINAL
PMP-02,72.07,146.62,305.21,62.93,29.43,NOMINAL
PMP-02,72.27,145.12,303.4,62.15,29.78,NOMINAL
PMP-02,72.2,144.68,301.85,62,30.38,NOMINAL
PMP-02,72.64,146.02,301.74,62.17,30.18,NOMINAL
PMP-02,73.06,144.58,299.48,62.54,30.87,NOMINAL
PMP-02,73.19,143.25,297.9,62.93,30.15,NOMINAL
PMP-02,73.22,143.92,298.08,63.8,30.35,NOMINAL
PMP-02,73.07,142.56,295.96,64.73,30.82,NOMINAL
PMP-02,72.99,142.87,295.64,65.65,30.95,NOMINAL
PMP-02,72.67,143.87,297.9,65.08,31.31,NOMINAL
PMP-02,72.32,143.65,296.91,65.83,31.76,NOMINAL
PMP-02,71.76,143.77,298.83,65.62,32,NOMINAL
PMP-02,72.13,142.28,298.69,65.02,31.98,NOMINAL
PMP-02,72.59,142.8,298.99,65.89,32,NOMINAL
PMP-02,72.59,144.25,299.44,65.94,31.59,NOMINAL
PMP-02,72.01,143.78,299.79,65.8,31.13,NOMINAL
PMP-02,71.61,144.27,299.71,65.22,31.7,NOMINAL
PMP-02,71.47,144.74,299.84,64.37,31.34,NOMINAL
PMP-02,71.95,143.94,300.17,64.47,31.13,NOMINAL
PMP-02,71.83,143.96,298.04,64.58,30.38,NOMINAL
PMP-02,71.34,143.63,297.75,65.04,30.23,NOMINAL
PMP-02,71.82,144.54,296.51,65.41,30.72,NOMINAL
PMP-02,72.1,144.76,296.69,64.71,29.99,NOMINAL
PMP-02,72.54,143.68,298.88,65.27,29.52,NOMINAL
PMP-02,72.66,144.15,299.81,66.21,29.5,NOMINAL
PMP-02,72.25,144.94,298.28,65.22,30.21,NOMINAL
PMP-02,71.91,146.08,296.35,66.11,30.66,NOMINAL
PMP-02,71.31,147.16,296.7,66.59,30.19,NOMINAL
PMP-02,71.66,147.07,298.97,66.82,30.7,NOMINAL
PMP-02,71.57,146.29,298.25,67.65,30.91,NOMINAL
PMP-02,71.2,146.47,300.01,66.66,31.17,NOMINAL
PMP-02,71.11,146.81,301.33,65.73,31.19,NOMINAL
PMP-02,71,145.86,301.48,65.17,31.92,NOMINAL
PMP-02,71.1,144.56,300.8,64.63,31.88,NOMINAL
PMP-02,71.07,144.22,299.14,65.28,32,NOMINAL
PMP-02,71.25,144.74,296.75,65.64,31.76,NOMINAL
PMP-02,71,146.24,296.34,64.65,31.1,NOMINAL
PMP-02,71,147.41,298.38,63.95,31.18,NOMINAL
PMP-02,71,147.06,298.07,64.73,31.25,NOMINAL
PMP-02,71.25,146.13,295.98,64.65,30.75,NOMINAL
PMP-02,71,144.74,294.84,63.8,30.87,NOMINAL
PMP-02,71.07,145.96,294.31,63.44,30.45,NOMINAL
PMP-02,71.22,146.16,295.21,63.89,30.39,NOMINAL
PMP-02,71.11,146.02,293.31,63.37,31.07,NOMINAL
PMP-02,71,146.69,295.04,63.29,31.58,NOMINAL
PMP-02,71.08,146.63,292.77,62.34,31.09,NOMINAL
PMP-02,71.52,147.34,293.78,62.07,31.85,NOMINAL
PMP-02,71,146.23,295.23,62.84,31.83,NOMINAL
PMP-02,71.05,146.25,293.37,62.77,31.95,NOMINAL
PMP-02,71.29,146.59,293.41,63.25,31.38,NOMINAL
PMP-02,71.81,145.11,291.29,63.08,31.26,NOMINAL
PMP-02,71.83,145.13,290,62.4,31.04,NOMINAL
PMP-02,71.53,145.46,291.84,62.98,31.53,NOMINAL
PMP-02,71.69,145.05,290,63.64,31.56,NOMINAL
PMP-02,71.24,144.13,291.7,64.31,31.83,NOMINAL
PMP-02,71.69,143.28,293.43,64.17,31.93,NOMINAL
PMP-02,72.13,144.77,292.84,63.5,32,NOMINAL
PMP-02,72.57,145.17,292.09,64.25,31.43,NOMINAL
PMP-02,72.69,145.14,290,64.16,30.87,NOMINAL
PMP-02,72.24,143.78,290.84,64.81,30.61,NOMINAL
PMP-02,71.87,144.43,290,65.79,30.52,NOMINAL
PMP-02,71.63,143.16,291.1,65.27,31.25,NOMINAL
PMP-02,71.72,141.74,291.72,65.09,31.16,NOMINAL
PMP-02,71.25,141.18,292.46,65.41,30.49,NOMINAL
PMP-02,71.58,141.26,290.72,65.78,30.45,NOMINAL
PMP-02,72.11,140.55,290.7,66.63,31.15,NOMINAL
PMP-02,72.32,139.61,290.09,67.14,30.97,NOMINAL
PMP-02,72.78,138.47,290,66.57,30.29,NOMINAL
PMP-02,72.48,139.54,290,67.27,29.98,NOMINAL
PMP-02,72.61,139.65,290,66.51,30.27,NOMINAL
PMP-02,73.14,141.08,290.75,65.79,30.42,NOMINAL
PMP-02,73.57,139.83,290,65.61,30.27,NOMINAL
PMP-02,73.15,138.95,290,65.87,29.61,NOMINAL
PMP-02,73.32,138.52,292.15,66.56,29.7,NOMINAL
PMP-02,73.41,138.31,292.04,66.05,30.03,NOMINAL
PMP-02,73.26,139.31,290,66.84,30.48,NOMINAL
PMP-02,73.86,137.97,291.24,65.85,30.33,NOMINAL
PMP-02,74.45,137.98,290,65.79,30.61,NOMINAL
PMP-02,74.38,136.89,290.7,65.6,30.36,NOMINAL
PMP-02,74.71,138.09,290,65.88,31.02,NOMINAL
PMP-02,75.04,138.18,290,65.29,30.61,NOMINAL
PMP-02,74.82,136.93,290.91,65.58,31.32,NOMINAL
PMP-02,74.89,138.26,290,65.79,31.01,NOMINAL
PMP-02,74.94,137.22,290,65.8,30.45,NOMINAL
PMP-02,74.37,136,290,64.84,30.99,NOMINAL
PMP-02,73.94,136.83,292.16,64.91,30.3,NOMINAL
PMP-02,73.38,138.32,290.97,64.04,30.28,NOMINAL
PMP-02,73.18,137.34,290.09,64.57,30.5,NOMINAL
PMP-02,72.7,136,291.39,64.3,29.83,NOMINAL
PMP-02,72.17,136.77,292.17,63.35,29.25,NOMINAL
PMP-02,72.25,138.17,291.22,62.91,29.47,NOMINAL
PMP-02,72.68,139.06,290,62,29.04,NOMINAL
PMP-02,72.48,140.48,290,62,28.77,NOMINAL
PMP-02,72.17,141.55,292.16,62,28.87,NOMINAL
PMP-02,72.38,140.57,294.33,62.78,29.17,NOMINAL
PMP-02,72.88,139.39,294.79,63.09,28.62,NOMINAL
PMP-02,72.78,139.58,294.4,62.53,29.13,NOMINAL
PMP-02,72.24,138.47,292.03,62.94,29.25,NOMINAL
PMP-02,72.11,137.55,293.02,62.98,29.35,NOMINAL
PMP-02,71.82,138.92,291.61,63.45,29.12,NOMINAL
PMP-02,71.97,138.86,294.06,63.85,28.73,NOMINAL
PMP-02,71.52,140.17,292.43,63.51,29.06,NOMINAL
PMP-02,71.53,141.16,292.4,63.06,28.93,NOMINAL
PMP-02,72.01,141.81,291.52,63.24,29.64,NOMINAL
